run,type,module,name,attrname,attrvalue,value
scenario_200-1-20210826-14:53:48-19920,param,,,**.slotDuration,2ms,
scenario_200-1-20210826-14:53:48-19920,param,,,**.frameLength,10,
scenario_200-1-20210826-14:53:48-19920,param,,,**.wlan[*].mac.headerLength,23B,
scenario_200-1-20210826-14:53:48-19920,param,,,**.wlan[*].mac.ackTimeout,1.99ms,
scenario_200-1-20210826-14:53:48-19920,param,,,**.wlan[*].mac.numRetries,0,
scenario_200-1-20210826-14:53:48-19920,param,,,**.rlc.typename,"""DummyRlc""",
scenario_200-1-20210826-14:53:48-19920,param,,,*.aircraft[*].numApps,1,
scenario_200-1-20210826-14:53:48-19920,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-1-20210826-14:53:48-19920,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-1-20210826-14:53:48-19920,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_100_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-1-20210826-14:53:48-19920,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-1-20210826-14:53:48-19920,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-1-20210826-14:53:48-19920,param,,,*.groundStation.numApps,1,
scenario_200-1-20210826-14:53:48-19920,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-1-20210826-14:53:48-19920,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-4-20210826-14:55:47-20016,runattr,,,configname,scenario_200,
scenario_200-4-20210826-14:55:47-20016,runattr,,,datetime,20210826-14:55:47,
scenario_200-4-20210826-14:55:47-20016,runattr,,,experiment,scenario_200,
scenario_200-4-20210826-14:55:47-20016,runattr,,,inifile,omnet-summit.ini,
scenario_200-4-20210826-14:55:47-20016,runattr,,,iterationvars,,
scenario_200-4-20210826-14:55:47-20016,runattr,,,iterationvarsf,,
scenario_200-4-20210826-14:55:47-20016,runattr,,,measurement,,
scenario_200-4-20210826-14:55:47-20016,runattr,,,network,example_simulation,
scenario_200-4-20210826-14:55:47-20016,runattr,,,processid,20016,
scenario_200-4-20210826-14:55:47-20016,runattr,,,repetition,4,
scenario_200-4-20210826-14:55:47-20016,runattr,,,replication,#4,
scenario_200-4-20210826-14:55:47-20016,runattr,,,resultdir,results,
scenario_200-4-20210826-14:55:47-20016,runattr,,,runnumber,4,
scenario_200-4-20210826-14:55:47-20016,runattr,,,seedset,4,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_200_aircraft/mobility.txt""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-4-20210826-14:55:47-20016,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_200_aircraft/scenario.xml"")",
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].numApps,1,
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_200_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-4-20210826-14:55:47-20016,param,,,*.groundStation.numApps,1,
scenario_200-4-20210826-14:55:47-20016,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.constraintAreaMinX,0m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.constraintAreaMaxX,3000000m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.constraintAreaMinY,0m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.constraintAreaMaxY,1000000m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.constraintAreaMinZ,0m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.constraintAreaMaxZ,18000m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_100_aircraft/mobility.txt""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-4-20210826-14:55:47-20016,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-4-20210826-14:55:47-20016,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_100_aircraft/scenario.xml"")",
scenario_200-4-20210826-14:55:47-20016,param,,,**.ipv4.arp.typename,"""GlobalArp""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.**.bitrate,100Mbps,
scenario_200-4-20210826-14:55:47-20016,param,,,**.configurator.typename,"""HostAutoConfigurator""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.configurator.interfaces,"""wlan0""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.transmitter.communicationRange,800000m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.ignoreInterference,true,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[*].radio.transmitter.interferenceRange,0m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[*].radio.transmitter.detectionRange,800000m,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.typename,"""TraceBasedRadio""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.Receiver_bandwidth_in_KHz,500,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.Tx_power,42,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.Tx_antenna_gain,3,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.Rx_antenna_gain,3,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.Tx_loss,4,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.Rx_loss,4,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.Noise_figure,6,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.Thermal_noise_density,-174,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.frequency,960,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.SNR_margin,0,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[0].radio.receiver.errorModel.TraceFileName,"""per_snr.txt""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[*].typename,"""TdmaInterface""",
scenario_200-4-20210826-14:55:47-20016,param,,,**.slotDuration,2ms,
scenario_200-4-20210826-14:55:47-20016,param,,,**.frameLength,10,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[*].mac.headerLength,23B,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[*].mac.ackTimeout,1.99ms,
scenario_200-4-20210826-14:55:47-20016,param,,,**.wlan[*].mac.numRetries,0,
scenario_200-4-20210826-14:55:47-20016,param,,,**.rlc.typename,"""DummyRlc""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].numApps,1,
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_100_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-4-20210826-14:55:47-20016,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-4-20210826-14:55:47-20016,param,,,*.groundStation.numApps,1,
scenario_200-4-20210826-14:55:47-20016,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-4-20210826-14:55:47-20016,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-7-20210826-14:55:48-17832,runattr,,,configname,scenario_200,
scenario_200-7-20210826-14:55:48-17832,runattr,,,datetime,20210826-14:55:48,
scenario_200-7-20210826-14:55:48-17832,runattr,,,experiment,scenario_200,
scenario_200-7-20210826-14:55:48-17832,runattr,,,inifile,omnet-summit.ini,
scenario_200-7-20210826-14:55:48-17832,runattr,,,iterationvars,,
scenario_200-7-20210826-14:55:48-17832,runattr,,,iterationvarsf,,
scenario_200-7-20210826-14:55:48-17832,runattr,,,measurement,,
scenario_200-7-20210826-14:55:48-17832,runattr,,,network,example_simulation,
scenario_200-7-20210826-14:55:48-17832,runattr,,,processid,17832,
scenario_200-7-20210826-14:55:48-17832,runattr,,,repetition,7,
scenario_200-7-20210826-14:55:48-17832,runattr,,,replication,#7,
scenario_200-7-20210826-14:55:48-17832,runattr,,,resultdir,results,
scenario_200-7-20210826-14:55:48-17832,runattr,,,runnumber,7,
scenario_200-7-20210826-14:55:48-17832,runattr,,,seedset,7,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_200_aircraft/mobility.txt""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-7-20210826-14:55:48-17832,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_200_aircraft/scenario.xml"")",
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].numApps,1,
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_200_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-7-20210826-14:55:48-17832,param,,,*.groundStation.numApps,1,
scenario_200-7-20210826-14:55:48-17832,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.constraintAreaMinX,0m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.constraintAreaMaxX,3000000m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.constraintAreaMinY,0m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.constraintAreaMaxY,1000000m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.constraintAreaMinZ,0m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.constraintAreaMaxZ,18000m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_100_aircraft/mobility.txt""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-7-20210826-14:55:48-17832,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-7-20210826-14:55:48-17832,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_100_aircraft/scenario.xml"")",
scenario_200-7-20210826-14:55:48-17832,param,,,**.ipv4.arp.typename,"""GlobalArp""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.**.bitrate,100Mbps,
scenario_200-7-20210826-14:55:48-17832,param,,,**.configurator.typename,"""HostAutoConfigurator""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.configurator.interfaces,"""wlan0""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.transmitter.communicationRange,800000m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.ignoreInterference,true,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[*].radio.transmitter.interferenceRange,0m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[*].radio.transmitter.detectionRange,800000m,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.typename,"""TraceBasedRadio""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.Receiver_bandwidth_in_KHz,500,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.Tx_power,42,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.Tx_antenna_gain,3,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.Rx_antenna_gain,3,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.Tx_loss,4,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.Rx_loss,4,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.Noise_figure,6,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.Thermal_noise_density,-174,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.frequency,960,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.SNR_margin,0,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[0].radio.receiver.errorModel.TraceFileName,"""per_snr.txt""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[*].typename,"""TdmaInterface""",
scenario_200-7-20210826-14:55:48-17832,param,,,**.slotDuration,2ms,
scenario_200-7-20210826-14:55:48-17832,param,,,**.frameLength,10,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[*].mac.headerLength,23B,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[*].mac.ackTimeout,1.99ms,
scenario_200-7-20210826-14:55:48-17832,param,,,**.wlan[*].mac.numRetries,0,
scenario_200-7-20210826-14:55:48-17832,param,,,**.rlc.typename,"""DummyRlc""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].numApps,1,
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_100_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-7-20210826-14:55:48-17832,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-7-20210826-14:55:48-17832,param,,,*.groundStation.numApps,1,
scenario_200-7-20210826-14:55:48-17832,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-7-20210826-14:55:48-17832,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-2-20210826-14:53:48-20372,runattr,,,configname,scenario_200,
scenario_200-2-20210826-14:53:48-20372,runattr,,,datetime,20210826-14:53:48,
scenario_200-2-20210826-14:53:48-20372,runattr,,,experiment,scenario_200,
scenario_200-2-20210826-14:53:48-20372,runattr,,,inifile,omnet-summit.ini,
scenario_200-2-20210826-14:53:48-20372,runattr,,,iterationvars,,
scenario_200-2-20210826-14:53:48-20372,runattr,,,iterationvarsf,,
scenario_200-2-20210826-14:53:48-20372,runattr,,,measurement,,
scenario_200-2-20210826-14:53:48-20372,runattr,,,network,example_simulation,
scenario_200-2-20210826-14:53:48-20372,runattr,,,processid,20372,
scenario_200-2-20210826-14:53:48-20372,runattr,,,repetition,2,
scenario_200-2-20210826-14:53:48-20372,runattr,,,replication,#2,
scenario_200-2-20210826-14:53:48-20372,runattr,,,resultdir,results,
scenario_200-2-20210826-14:53:48-20372,runattr,,,runnumber,2,
scenario_200-2-20210826-14:53:48-20372,runattr,,,seedset,2,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_200_aircraft/mobility.txt""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-2-20210826-14:53:48-20372,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_200_aircraft/scenario.xml"")",
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].numApps,1,
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_200_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-2-20210826-14:53:48-20372,param,,,*.groundStation.numApps,1,
scenario_200-2-20210826-14:53:48-20372,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.constraintAreaMinX,0m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.constraintAreaMaxX,3000000m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.constraintAreaMinY,0m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.constraintAreaMaxY,1000000m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.constraintAreaMinZ,0m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.constraintAreaMaxZ,18000m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_100_aircraft/mobility.txt""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-2-20210826-14:53:48-20372,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-2-20210826-14:53:48-20372,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_100_aircraft/scenario.xml"")",
scenario_200-2-20210826-14:53:48-20372,param,,,**.ipv4.arp.typename,"""GlobalArp""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.**.bitrate,100Mbps,
scenario_200-2-20210826-14:53:48-20372,param,,,**.configurator.typename,"""HostAutoConfigurator""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.configurator.interfaces,"""wlan0""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.transmitter.communicationRange,800000m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.ignoreInterference,true,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[*].radio.transmitter.interferenceRange,0m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[*].radio.transmitter.detectionRange,800000m,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.typename,"""TraceBasedRadio""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.Receiver_bandwidth_in_KHz,500,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.Tx_power,42,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.Tx_antenna_gain,3,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.Rx_antenna_gain,3,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.Tx_loss,4,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.Rx_loss,4,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.Noise_figure,6,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.Thermal_noise_density,-174,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.frequency,960,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.SNR_margin,0,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[0].radio.receiver.errorModel.TraceFileName,"""per_snr.txt""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[*].typename,"""TdmaInterface""",
scenario_200-2-20210826-14:53:48-20372,param,,,**.slotDuration,2ms,
scenario_200-2-20210826-14:53:48-20372,param,,,**.frameLength,10,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[*].mac.headerLength,23B,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[*].mac.ackTimeout,1.99ms,
scenario_200-2-20210826-14:53:48-20372,param,,,**.wlan[*].mac.numRetries,0,
scenario_200-2-20210826-14:53:48-20372,param,,,**.rlc.typename,"""DummyRlc""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].numApps,1,
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_100_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-2-20210826-14:53:48-20372,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-2-20210826-14:53:48-20372,param,,,*.groundStation.numApps,1,
scenario_200-2-20210826-14:53:48-20372,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-2-20210826-14:53:48-20372,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-3-20210826-14:53:48-6048,runattr,,,configname,scenario_200,
scenario_200-3-20210826-14:53:48-6048,runattr,,,datetime,20210826-14:53:48,
scenario_200-3-20210826-14:53:48-6048,runattr,,,experiment,scenario_200,
scenario_200-3-20210826-14:53:48-6048,runattr,,,inifile,omnet-summit.ini,
scenario_200-3-20210826-14:53:48-6048,runattr,,,iterationvars,,
scenario_200-3-20210826-14:53:48-6048,runattr,,,iterationvarsf,,
scenario_200-3-20210826-14:53:48-6048,runattr,,,measurement,,
scenario_200-3-20210826-14:53:48-6048,runattr,,,network,example_simulation,
scenario_200-3-20210826-14:53:48-6048,runattr,,,processid,6048,
scenario_200-3-20210826-14:53:48-6048,runattr,,,repetition,3,
scenario_200-3-20210826-14:53:48-6048,runattr,,,replication,#3,
scenario_200-3-20210826-14:53:48-6048,runattr,,,resultdir,results,
scenario_200-3-20210826-14:53:48-6048,runattr,,,runnumber,3,
scenario_200-3-20210826-14:53:48-6048,runattr,,,seedset,3,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_200_aircraft/mobility.txt""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-3-20210826-14:53:48-6048,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_200_aircraft/scenario.xml"")",
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].numApps,1,
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_200_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-3-20210826-14:53:48-6048,param,,,*.groundStation.numApps,1,
scenario_200-3-20210826-14:53:48-6048,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.constraintAreaMinX,0m,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.constraintAreaMaxX,3000000m,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.constraintAreaMinY,0m,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.constraintAreaMaxY,1000000m,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.constraintAreaMinZ,0m,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.constraintAreaMaxZ,18000m,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_100_aircraft/mobility.txt""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-3-20210826-14:53:48-6048,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-3-20210826-14:53:48-6048,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_100_aircraft/scenario.xml"")",
scenario_200-3-20210826-14:53:48-6048,param,,,**.ipv4.arp.typename,"""GlobalArp""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.**.bitrate,100Mbps,
scenario_200-3-20210826-14:53:48-6048,param,,,**.configurator.typename,"""HostAutoConfigurator""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.configurator.interfaces,"""wlan0""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.transmitter.communicationRange,800000m,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.ignoreInterference,true,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[*].radio.transmitter.interferenceRange,0m,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[*].radio.transmitter.detectionRange,800000m,
